
epoch   0, step:    0, loss: 3.7626, acc: 0.0078
epoch   0, step:   10, loss: 3.3703, acc: 0.0859
epoch   0, step:   20, loss: 3.4416, acc: 0.1406
epoch   0, step:   30, loss: 3.1633, acc: 0.1328
epoch   0, step:   40, loss: 3.0589, acc: 0.1641
epoch   0, step:   50, loss: 2.8831, acc: 0.2031
epoch   0, step:   60, loss: 2.9233, acc: 0.1953
epoch   0, step:   70, loss: 2.9367, acc: 0.1953
epoch   0, step:   80, loss: 2.8374, acc: 0.2500
epoch   0, step:   90, loss: 2.7883, acc: 0.1797
epoch   0, step:  100, loss: 2.6741, acc: 0.2188
epoch   0, step:  110, loss: 2.9818, acc: 0.2031
epoch   0, step:  120, loss: 2.5949, acc: 0.2578
epoch   0, step:  130, loss: 2.5106, acc: 0.2969
epoch   0, step:  140, loss: 2.5958, acc: 0.2812
epoch   0, step:  150, loss: 2.5268, acc: 0.2969
epoch   0, step:  160, loss: 2.1667, acc: 0.3750
epoch   0, step:  170, loss: 2.2026, acc: 0.3672
epoch   0, step:  180, loss: 2.0408, acc: 0.3594
epoch   0, step:  190, loss: 1.8351, acc: 0.4297
epoch   0, step:  200, loss: 1.9231, acc: 0.4766
epoch   0, step:  208 - 58.06s, acc: 0.1884, asr: 0.8062

epoch   1, step:    0, loss: 2.1794, acc: 0.2891
epoch   1, step:   10, loss: 1.8054, acc: 0.4375
epoch   1, step:   20, loss: 1.7329, acc: 0.4062
epoch   1, step:   30, loss: 1.6831, acc: 0.4453
epoch   1, step:   40, loss: 1.8375, acc: 0.4297
epoch   1, step:   50, loss: 1.5094, acc: 0.4688
epoch   1, step:   60, loss: 1.4560, acc: 0.5156
epoch   1, step:   70, loss: 1.4796, acc: 0.4922
epoch   1, step:   80, loss: 1.4917, acc: 0.5156
epoch   1, step:   90, loss: 1.6917, acc: 0.4453
epoch   1, step:  100, loss: 1.3187, acc: 0.6016
epoch   1, step:  110, loss: 1.1034, acc: 0.6328
epoch   1, step:  120, loss: 1.2336, acc: 0.5547
epoch   1, step:  130, loss: 1.1542, acc: 0.5547
epoch   1, step:  140, loss: 1.1289, acc: 0.6406
epoch   1, step:  150, loss: 0.9668, acc: 0.6797
epoch   1, step:  160, loss: 1.1155, acc: 0.6172
epoch   1, step:  170, loss: 1.1248, acc: 0.6484
epoch   1, step:  180, loss: 0.9432, acc: 0.6641
epoch   1, step:  190, loss: 0.8449, acc: 0.6953
epoch   1, step:  200, loss: 0.7209, acc: 0.7500
epoch   1, step:  208 - 57.29s, acc: 0.4268, asr: 0.9699

epoch   2, step:    0, loss: 0.8393, acc: 0.6953
epoch   2, step:   10, loss: 1.1270, acc: 0.6250
epoch   2, step:   20, loss: 0.7373, acc: 0.7500
epoch   2, step:   30, loss: 0.6310, acc: 0.8203
epoch   2, step:   40, loss: 0.7345, acc: 0.7500
epoch   2, step:   50, loss: 0.5494, acc: 0.8438
epoch   2, step:   60, loss: 0.6004, acc: 0.8359
epoch   2, step:   70, loss: 0.7640, acc: 0.7500
epoch   2, step:   80, loss: 0.4281, acc: 0.8750
epoch   2, step:   90, loss: 0.7433, acc: 0.7578
epoch   2, step:  100, loss: 0.3765, acc: 0.8750
epoch   2, step:  110, loss: 0.4276, acc: 0.8438
epoch   2, step:  120, loss: 0.4335, acc: 0.8516
epoch   2, step:  130, loss: 0.4677, acc: 0.8672
epoch   2, step:  140, loss: 0.4908, acc: 0.8594
epoch   2, step:  150, loss: 0.2852, acc: 0.8906
epoch   2, step:  160, loss: 0.3859, acc: 0.8750
epoch   2, step:  170, loss: 0.4600, acc: 0.8672
epoch   2, step:  180, loss: 0.6043, acc: 0.8047
epoch   2, step:  190, loss: 0.2531, acc: 0.9141
epoch   2, step:  200, loss: 0.3111, acc: 0.8984
epoch   2, step:  208 - 56.10s, acc: 0.7229, asr: 0.9287

epoch   3, step:    0, loss: 0.4070, acc: 0.8516
epoch   3, step:   10, loss: 0.3631, acc: 0.8828
epoch   3, step:   20, loss: 0.3703, acc: 0.8984
epoch   3, step:   30, loss: 0.2970, acc: 0.9297
epoch   3, step:   40, loss: 0.2486, acc: 0.9141
epoch   3, step:   50, loss: 0.2730, acc: 0.9219
epoch   3, step:   60, loss: 0.3499, acc: 0.9062
epoch   3, step:   70, loss: 0.1711, acc: 0.9453
epoch   3, step:   80, loss: 0.2209, acc: 0.9219
epoch   3, step:   90, loss: 0.4258, acc: 0.8594
epoch   3, step:  100, loss: 0.1512, acc: 0.9688
epoch   3, step:  110, loss: 0.3098, acc: 0.8906
epoch   3, step:  120, loss: 0.2975, acc: 0.9141
epoch   3, step:  130, loss: 0.2010, acc: 0.9531
epoch   3, step:  140, loss: 0.2115, acc: 0.9453
epoch   3, step:  150, loss: 0.1948, acc: 0.9375
epoch   3, step:  160, loss: 0.1346, acc: 0.9688
epoch   3, step:  170, loss: 0.2105, acc: 0.9219
epoch   3, step:  180, loss: 0.2308, acc: 0.9219
epoch   3, step:  190, loss: 0.2181, acc: 0.9297
epoch   3, step:  200, loss: 0.2215, acc: 0.9375
epoch   3, step:  208 - 56.71s, acc: 0.5087, asr: 0.9606

epoch   4, step:    0, loss: 0.4403, acc: 0.8203
epoch   4, step:   10, loss: 0.4435, acc: 0.8672
epoch   4, step:   20, loss: 0.3225, acc: 0.8984
epoch   4, step:   30, loss: 0.3120, acc: 0.9219
epoch   4, step:   40, loss: 0.3456, acc: 0.8984
epoch   4, step:   50, loss: 0.2698, acc: 0.9141
epoch   4, step:   60, loss: 0.2110, acc: 0.9219
epoch   4, step:   70, loss: 0.2127, acc: 0.9219
epoch   4, step:   80, loss: 0.1918, acc: 0.9609
epoch   4, step:   90, loss: 0.1491, acc: 0.9531
epoch   4, step:  100, loss: 0.2153, acc: 0.9141
epoch   4, step:  110, loss: 0.1731, acc: 0.9531
epoch   4, step:  120, loss: 0.1984, acc: 0.9297
epoch   4, step:  130, loss: 0.1836, acc: 0.9375
epoch   4, step:  140, loss: 0.2007, acc: 0.9219
epoch   4, step:  150, loss: 0.1529, acc: 0.9453
epoch   4, step:  160, loss: 0.1664, acc: 0.9688
epoch   4, step:  170, loss: 0.2446, acc: 0.9375
epoch   4, step:  180, loss: 0.1592, acc: 0.9609
epoch   4, step:  190, loss: 0.2133, acc: 0.9297
epoch   4, step:  200, loss: 0.1451, acc: 0.9375
epoch   4, step:  208 - 57.31s, acc: 0.8261, asr: 0.9009

