
epoch   0, step:    0, loss: 2.3094, acc: 0.1328
epoch   0, step:   10, loss: 2.5842, acc: 0.0469
epoch   0, step:   20, loss: 2.3909, acc: 0.1641
epoch   0, step:   30, loss: 2.5015, acc: 0.2109
epoch   0, step:   40, loss: 2.2681, acc: 0.1875
epoch   0, step:   50, loss: 2.1030, acc: 0.2031
epoch   0, step:   60, loss: 2.0723, acc: 0.2344
epoch   0, step:   70, loss: 1.9815, acc: 0.2344
epoch   0, step:   80, loss: 1.8383, acc: 0.3516
epoch   0, step:   90, loss: 1.9731, acc: 0.2734
epoch   0, step:  100, loss: 2.0012, acc: 0.2109
epoch   0, step:  110, loss: 1.7963, acc: 0.3594
epoch   0, step:  120, loss: 1.8698, acc: 0.3203
epoch   0, step:  130, loss: 1.7463, acc: 0.3438
epoch   0, step:  140, loss: 1.8512, acc: 0.3125
epoch   0, step:  150, loss: 1.7716, acc: 0.2891
epoch   0, step:  160, loss: 1.7008, acc: 0.3438
epoch   0, step:  170, loss: 1.8482, acc: 0.2734
epoch   0, step:  180, loss: 1.6829, acc: 0.3516
epoch   0, step:  190, loss: 1.7106, acc: 0.3594
epoch   0, step:  200, loss: 1.6105, acc: 0.4141
epoch   0, step:  210, loss: 1.5482, acc: 0.4297
epoch   0, step:  220, loss: 1.6577, acc: 0.4375
epoch   0, step:  230, loss: 1.5087, acc: 0.4609
epoch   0, step:  240, loss: 1.5514, acc: 0.4141
epoch   0, step:  250, loss: 1.7330, acc: 0.3906
epoch   0, step:  260, loss: 1.5634, acc: 0.4844
epoch   0, step:  270, loss: 1.6955, acc: 0.3672
epoch   0, step:  280, loss: 1.6903, acc: 0.3438
epoch   0, step:  290, loss: 1.5454, acc: 0.4375
epoch   0, step:  300, loss: 1.5642, acc: 0.3750
epoch   0, step:  310, loss: 1.6652, acc: 0.3750
epoch   0, step:  320, loss: 1.6077, acc: 0.4297
epoch   0, step:  330, loss: 1.6293, acc: 0.4062
epoch   0, step:  340, loss: 1.5541, acc: 0.3984
epoch   0, step:  350, loss: 1.3101, acc: 0.4688
epoch   0, step:  360, loss: 1.4502, acc: 0.4531
epoch   0, step:  370, loss: 1.5510, acc: 0.4062
epoch   0, step:  380, loss: 1.3083, acc: 0.5078
epoch   0, step:  390, loss: 1.2805, acc: 0.5000
epoch   0, step:  390 - 29.12s, acc: 0.2818, asr: 0.9052

epoch   1, step:    0, loss: 1.4464, acc: 0.4844
epoch   1, step:   10, loss: 1.6272, acc: 0.3594
epoch   1, step:   20, loss: 1.2907, acc: 0.5234
epoch   1, step:   30, loss: 1.5234, acc: 0.4453
epoch   1, step:   40, loss: 1.3057, acc: 0.5234
epoch   1, step:   50, loss: 1.1823, acc: 0.5156
epoch   1, step:   60, loss: 1.2245, acc: 0.5312
epoch   1, step:   70, loss: 1.4335, acc: 0.5156
epoch   1, step:   80, loss: 1.2741, acc: 0.5234
epoch   1, step:   90, loss: 1.4661, acc: 0.4219
epoch   1, step:  100, loss: 1.1805, acc: 0.5703
epoch   1, step:  110, loss: 1.2427, acc: 0.5234
epoch   1, step:  120, loss: 1.4303, acc: 0.4766
epoch   1, step:  130, loss: 1.3362, acc: 0.4688
epoch   1, step:  140, loss: 1.2100, acc: 0.5078
epoch   1, step:  150, loss: 1.1778, acc: 0.5391
epoch   1, step:  160, loss: 1.2105, acc: 0.5312
epoch   1, step:  170, loss: 1.1921, acc: 0.5234
epoch   1, step:  180, loss: 1.0776, acc: 0.6094
epoch   1, step:  190, loss: 1.2023, acc: 0.5781
epoch   1, step:  200, loss: 1.3706, acc: 0.5469
epoch   1, step:  210, loss: 1.2413, acc: 0.5156
epoch   1, step:  220, loss: 1.3113, acc: 0.4922
epoch   1, step:  230, loss: 1.2938, acc: 0.5312
epoch   1, step:  240, loss: 1.2588, acc: 0.5156
epoch   1, step:  250, loss: 1.3882, acc: 0.4766
epoch   1, step:  260, loss: 1.1391, acc: 0.5625
epoch   1, step:  270, loss: 1.2346, acc: 0.5078
epoch   1, step:  280, loss: 1.3567, acc: 0.5078
epoch   1, step:  290, loss: 1.1204, acc: 0.6016
epoch   1, step:  300, loss: 1.1984, acc: 0.5625
epoch   1, step:  310, loss: 1.1263, acc: 0.6406
epoch   1, step:  320, loss: 1.0988, acc: 0.5781
epoch   1, step:  330, loss: 1.3760, acc: 0.4609
epoch   1, step:  340, loss: 1.0781, acc: 0.5859
epoch   1, step:  350, loss: 1.2750, acc: 0.5469
epoch   1, step:  360, loss: 1.1857, acc: 0.5703
epoch   1, step:  370, loss: 1.2981, acc: 0.5391
epoch   1, step:  380, loss: 1.1976, acc: 0.5547
epoch   1, step:  390, loss: 0.9866, acc: 0.6875
epoch   1, step:  390 - 26.02s, acc: 0.5591, asr: 0.9804

epoch   2, step:    0, loss: 0.9814, acc: 0.6562
epoch   2, step:   10, loss: 1.0606, acc: 0.6406
epoch   2, step:   20, loss: 1.0533, acc: 0.6016
epoch   2, step:   30, loss: 1.1607, acc: 0.6328
epoch   2, step:   40, loss: 0.9235, acc: 0.6562
epoch   2, step:   50, loss: 1.0252, acc: 0.6250
epoch   2, step:   60, loss: 1.1885, acc: 0.5703
epoch   2, step:   70, loss: 1.0137, acc: 0.6484
epoch   2, step:   80, loss: 1.0366, acc: 0.6250
epoch   2, step:   90, loss: 1.2095, acc: 0.5781
epoch   2, step:  100, loss: 1.1669, acc: 0.5547
epoch   2, step:  110, loss: 1.0649, acc: 0.5938
epoch   2, step:  120, loss: 1.0818, acc: 0.5859
epoch   2, step:  130, loss: 0.8696, acc: 0.7188
epoch   2, step:  140, loss: 1.0400, acc: 0.6328
epoch   2, step:  150, loss: 1.1981, acc: 0.5703
epoch   2, step:  160, loss: 1.1605, acc: 0.5625
epoch   2, step:  170, loss: 0.9146, acc: 0.6641
epoch   2, step:  180, loss: 0.9273, acc: 0.6562
